"","Dam","Date","Storage","Capacity","PercentDamCapacity","PercentTotalCapacity"
"354","Alexandra",2012-12-19,89.4,134,0.667164179104478,9.91049514784818e-05
"355","Alexandra",2012-12-20,88.7,134,0.661940298507463,9.83289619255183e-05
"356","Alexandra",2012-12-21,87.8,134,0.655223880597015,9.73312610717081e-05
"357","Alexandra",2012-12-22,87,134,0.649253731343284,9.64444158683212e-05
"358","Alexandra",2012-12-23,86.3,134,0.644029850746269,9.56684263153577e-05
"359","Alexandra",2012-12-24,85.9,134,0.641044776119403,9.52250037136643e-05
"360","Alexandra",2012-12-25,85.4,134,0.637313432835821,9.46707254615475e-05
"361","Alexandra",2012-12-26,84.7,134,0.632089552238806,9.3894735908584e-05
"362","Alexandra",2012-12-27,84.7,134,0.632089552238806,9.3894735908584e-05
"363","Alexandra",2012-12-28,84,134,0.626865671641791,9.31187463556205e-05
"364","Alexandra",2012-12-29,83.8,134,0.625373134328358,9.28970350547738e-05
"365","Alexandra",2012-12-30,83.4,134,0.622388059701493,9.24536124530803e-05
"366","Alexandra",2012-12-31,82.6,134,0.616417910447761,9.15667672496935e-05
"367","Alexandra",2013-01-01,81.8,134,0.61044776119403,9.06799220463066e-05
"368","Alexandra",2013-01-02,81.3,134,0.606716417910448,9.01256437941898e-05
"369","Alexandra",2013-01-03,80.5,134,0.600746268656716,8.9238798590803e-05
"370","Alexandra",2013-01-04,79.9,134,0.596268656716418,8.85736646882628e-05
"371","Alexandra",2013-01-05,79.9,134,0.596268656716418,8.85736646882628e-05
"372","Alexandra",2013-01-06,79.1,134,0.590298507462687,8.7686819484876e-05
"373","Alexandra",2013-01-07,78.2,134,0.583582089552239,8.66891186310657e-05
"374","Alexandra",2013-01-08,78,134,0.582089552238806,8.6467407330219e-05
"375","Alexandra",2013-01-09,77.8,134,0.580597014925373,8.62456960293723e-05
"376","Alexandra",2013-01-10,77.4,134,0.577611940298507,8.58022734276789e-05
"377","Alexandra",2013-01-11,77.6,134,0.57910447761194,8.60239847285256e-05
"378","Alexandra",2013-01-12,77.6,134,0.57910447761194,8.60239847285256e-05
"379","Alexandra",2013-01-13,76.4,134,0.570149253731343,8.46937169234453e-05
"380","Alexandra",2013-01-14,76.2,134,0.56865671641791,8.44720056225986e-05
"381","Alexandra",2013-01-15,75.9,134,0.566417910447761,8.41394386713285e-05
"382","Alexandra",2013-01-16,74.9,134,0.558955223880597,8.30308821670949e-05
"383","Alexandra",2013-01-17,74.7,134,0.557462686567164,8.28091708662482e-05
"384","Alexandra",2013-01-18,73.5,134,0.548507462686567,8.14789030611679e-05
"385","Alexandra",2013-01-19,72.8,134,0.543283582089552,8.07029135082044e-05
"386","Alexandra",2013-01-20,72.8,134,0.543283582089552,8.07029135082044e-05
"387","Alexandra",2013-01-21,72.8,134,0.543283582089552,8.07029135082044e-05
"388","Alexandra",2013-01-22,72.4,134,0.540298507462687,8.0259490906511e-05
"389","Alexandra",2013-01-23,72,134,0.537313432835821,7.98160683048176e-05
"390","Alexandra",2013-01-24,71.6,134,0.534328358208955,7.93726457031241e-05
"391","Alexandra",2013-01-25,71,134,0.529850746268657,7.8707511800584e-05
"392","Alexandra",2013-01-26,70.5,134,0.526119402985075,7.81532335484672e-05
"393","Alexandra",2013-01-27,70.3,134,0.524626865671642,7.79315222476205e-05
"394","Alexandra",2013-01-28,69.5,134,0.51865671641791,7.70446770442336e-05
"395","Alexandra",2013-01-29,68.5,134,0.511194029850746,7.593612054e-05
"396","Alexandra",2013-01-30,67.8,134,0.505970149253731,7.51601309870365e-05
"397","Alexandra",2013-01-31,67.8,134,0.505970149253731,7.51601309870365e-05
"398","Alexandra",2013-02-01,67.6,134,0.504477611940298,7.49384196861898e-05
"399","Alexandra",2013-02-02,67.4,134,0.502985074626866,7.47167083853431e-05
"400","Alexandra",2013-02-03,67,134,0.5,7.42732857836497e-05
"401","Alexandra",2013-02-04,66.6,134,0.497014925373134,7.38298631819562e-05
"402","Alexandra",2013-02-05,66.6,134,0.497014925373134,7.38298631819562e-05
"403","Alexandra",2013-02-06,65.8,134,0.491044776119403,7.29430179785694e-05
"404","Alexandra",2013-02-07,65.1,134,0.485820895522388,7.21670284256059e-05
"405","Alexandra",2013-02-08,64.7,134,0.482835820895522,7.17236058239125e-05
"406","Alexandra",2013-02-09,64.1,134,0.478358208955224,7.10584719213723e-05
"407","Alexandra",2013-02-10,63.9,134,0.476865671641791,7.08367606205256e-05
"408","Alexandra",2013-02-11,63.9,134,0.476865671641791,7.08367606205256e-05
"409","Alexandra",2013-02-12,64.9,134,0.484328358208955,7.19453171247592e-05
"410","Alexandra",2013-02-13,64.5,134,0.48134328358209,7.15018945230657e-05
"411","Alexandra",2013-02-14,64.1,134,0.478358208955224,7.10584719213723e-05
"412","Alexandra",2013-02-15,63.7,134,0.475373134328358,7.06150493196789e-05
"413","Alexandra",2013-02-16,64.1,134,0.478358208955224,7.10584719213723e-05
"414","Alexandra",2013-02-17,63.7,134,0.475373134328358,7.06150493196789e-05
"415","Alexandra",2013-02-18,62.7,134,0.467910447761194,6.95064928154453e-05
"416","Alexandra",2013-02-19,62.4,134,0.465671641791045,6.91739258641752e-05
"417","Alexandra",2013-02-20,61.9,134,0.461940298507463,6.86196476120584e-05
"418","Alexandra",2013-02-21,59,134,0.440298507462687,6.54048337497811e-05
"419","Alexandra",2013-02-22,55.4,134,0.413432835820896,6.14140303345402e-05
"420","Alexandra",2013-02-23,55.9,134,0.417164179104478,6.1968308586657e-05
"421","Alexandra",2013-02-24,55.9,134,0.417164179104478,6.1968308586657e-05
"422","Alexandra",2013-02-25,55,134,0.41044776119403,6.09706077328468e-05
"423","Alexandra",2013-02-26,55.9,134,0.417164179104478,6.1968308586657e-05
"424","Alexandra",2013-02-27,51.3,134,0.382835820895522,5.68689486671825e-05
"425","Alexandra",2013-02-28,47,134,0.350746268656716,5.21021556989781e-05
"426","Alexandra",2013-03-01,42.8,134,0.319402985074627,4.74462183811971e-05
"427","Alexandra",2013-03-02,13.6,134,0.101492537313433,1.50763684575767e-05
"428","Alexandra",2013-03-03,34.2,134,0.255223880597015,3.79126324447883e-05
"429","Alexandra",2013-03-04,30.6,134,0.228358208955224,3.39218290295475e-05
"430","Alexandra",2013-03-05,27.2,134,0.202985074626866,3.01527369151533e-05
"431","Alexandra",2013-03-06,23.1,134,0.172388059701493,2.56076552477956e-05
"432","Alexandra",2013-03-07,25,134,0.186567164179104,2.77139126058394e-05
"433","Alexandra",2013-03-08,26.2,134,0.195522388059701,2.90441804109197e-05
"434","Alexandra",2013-03-09,27.3,134,0.203731343283582,3.02635925655767e-05
"435","Alexandra",2013-03-10,28.1,134,0.209701492537313,3.11504377689635e-05
"436","Alexandra",2013-03-11,30.3,134,0.226119402985075,3.35892620782774e-05
"437","Alexandra",2013-03-12,29.2,134,0.217910447761194,3.23698499236205e-05
"438","Alexandra",2013-03-13,25,134,0.186567164179104,2.77139126058394e-05
"439","Alexandra",2013-03-14,25.1,134,0.187313432835821,2.78247682562628e-05
"440","Alexandra",2013-03-15,25.1,134,0.187313432835821,2.78247682562628e-05
"441","Alexandra",2013-03-16,25,134,0.186567164179104,2.77139126058394e-05
"442","Alexandra",2013-03-17,25,134,0.186567164179104,2.77139126058394e-05
"443","Alexandra",2013-03-18,24.9,134,0.185820895522388,2.76030569554161e-05
"444","Alexandra",2013-03-19,24.9,134,0.185820895522388,2.76030569554161e-05
"445","Alexandra",2013-03-20,24.7,134,0.184328358208955,2.73813456545694e-05
"446","Alexandra",2013-03-21,24.6,134,0.183582089552239,2.7270490004146e-05
"447","Alexandra",2013-03-22,24.5,134,0.182835820895522,2.71596343537226e-05
"448","Alexandra",2013-03-23,24.6,134,0.183582089552239,2.7270490004146e-05
"449","Alexandra",2013-03-24,24.3,134,0.18134328358209,2.69379230528759e-05
"450","Alexandra",2013-03-25,24.3,134,0.18134328358209,2.69379230528759e-05
"451","Alexandra",2013-03-26,24.1,134,0.179850746268657,2.67162117520292e-05
"452","Alexandra",2013-03-27,24.1,134,0.179850746268657,2.67162117520292e-05
"453","Alexandra",2013-03-28,24,134,0.17910447761194,2.66053561016059e-05
"454","Alexandra",2013-03-29,23.9,134,0.178358208955224,2.64945004511825e-05
"455","Alexandra",2013-03-30,24.1,134,0.179850746268657,2.67162117520292e-05
"456","Alexandra",2013-03-31,24.1,134,0.179850746268657,2.67162117520292e-05
"457","Alexandra",2013-04-01,24.4,134,0.182089552238806,2.70487787032993e-05
"458","Alexandra",2013-04-02,26.9,134,0.200746268656716,2.98201699638832e-05
"459","Alexandra",2013-04-03,28,134,0.208955223880597,3.10395821185402e-05
"460","Alexandra",2013-04-04,28.6,134,0.213432835820896,3.17047160210803e-05
"461","Alexandra",2013-04-05,28.8,134,0.214925373134328,3.1926427321927e-05
"462","Alexandra",2013-04-06,28.9,134,0.215671641791045,3.20372829723504e-05
"463","Alexandra",2013-04-07,28.9,134,0.215671641791045,3.20372829723504e-05
"464","Alexandra",2013-04-08,28.8,134,0.214925373134328,3.1926427321927e-05
"465","Alexandra",2013-04-09,32.2,134,0.240298507462687,3.56955194363212e-05
"466","Alexandra",2013-04-10,29.4,134,0.219402985074627,3.25915612244672e-05
"467","Alexandra",2013-04-11,29.9,134,0.223134328358209,3.3145839476584e-05
"468","Alexandra",2013-04-12,29.9,134,0.223134328358209,3.3145839476584e-05
"469","Alexandra",2013-04-13,29.9,134,0.223134328358209,3.3145839476584e-05
"470","Alexandra",2013-04-14,30.3,134,0.226119402985075,3.35892620782774e-05
"471","Alexandra",2013-04-15,30.5,134,0.227611940298507,3.38109733791241e-05
"472","Alexandra",2013-04-16,30.5,134,0.227611940298507,3.38109733791241e-05
"473","Alexandra",2013-04-17,30.4,134,0.226865671641791,3.37001177287007e-05
"474","Alexandra",2013-04-18,33.2,134,0.247761194029851,3.68040759405548e-05
"475","Alexandra",2013-04-19,53.7,134,0.400746268656716,5.95294842773431e-05
"476","Alexandra",2013-04-20,60.7,134,0.452985074626866,6.72893798069781e-05
"477","Alexandra",2013-04-21,66.4,134,0.495522388059702,7.36081518811095e-05
"478","Alexandra",2013-04-22,69.5,134,0.51865671641791,7.70446770442336e-05
"479","Alexandra",2013-04-23,69.5,134,0.51865671641791,7.70446770442336e-05
"480","Alexandra",2013-04-24,69.5,134,0.51865671641791,7.70446770442336e-05
"481","Alexandra",2013-04-25,69.3,134,0.517164179104478,7.68229657433869e-05
"482","Alexandra",2013-04-26,68.9,134,0.514179104477612,7.63795431416935e-05
"483","Alexandra",2013-04-27,68.5,134,0.511194029850746,7.593612054e-05
"484","Alexandra",2013-04-28,68.1,134,0.508208955223881,7.54926979383066e-05
"485","Alexandra",2013-04-29,67.6,134,0.504477611940298,7.49384196861898e-05
"486","Alexandra",2013-04-30,67,134,0.5,7.42732857836497e-05
"487","Alexandra",2013-05-01,66.6,134,0.497014925373134,7.38298631819562e-05
"488","Alexandra",2013-05-02,66.2,134,0.494029850746269,7.33864405802628e-05
"489","Alexandra",2013-05-03,66,134,0.492537313432836,7.31647292794161e-05
"490","Alexandra",2013-05-04,67.2,134,0.501492537313433,7.44949970844964e-05
"491","Alexandra",2013-05-05,67.2,134,0.501492537313433,7.44949970844964e-05
"492","Alexandra",2013-05-06,67.2,134,0.501492537313433,7.44949970844964e-05
"493","Alexandra",2013-05-07,66.4,134,0.495522388059702,7.36081518811095e-05
"494","Alexandra",2013-05-08,66.4,134,0.495522388059702,7.36081518811095e-05
"495","Alexandra",2013-05-09,66,134,0.492537313432836,7.31647292794161e-05
"496","Alexandra",2013-05-10,66.6,134,0.497014925373134,7.38298631819562e-05
"497","Alexandra",2013-05-11,66.4,134,0.495522388059702,7.36081518811095e-05
"498","Alexandra",2013-05-12,66.2,134,0.494029850746269,7.33864405802628e-05
"499","Alexandra",2013-05-13,66,134,0.492537313432836,7.31647292794161e-05
"500","Alexandra",2013-05-14,65.6,134,0.48955223880597,7.27213066777227e-05
"501","Alexandra",2013-05-15,65.6,134,0.48955223880597,7.27213066777227e-05
"502","Alexandra",2013-05-16,65.1,134,0.485820895522388,7.21670284256059e-05
"503","Alexandra",2013-05-17,64.7,134,0.482835820895522,7.17236058239125e-05
"504","Alexandra",2013-05-18,64.3,134,0.479850746268657,7.1280183222219e-05
"505","Alexandra",2013-05-19,63.9,134,0.476865671641791,7.08367606205256e-05
"506","Alexandra",2013-05-20,63.6,134,0.474626865671642,7.05041936692555e-05
"507","Alexandra",2013-05-21,63.6,134,0.474626865671642,7.05041936692555e-05
"508","Alexandra",2013-05-22,63.2,134,0.471641791044776,7.00607710675621e-05
"509","Alexandra",2013-05-23,63.2,134,0.471641791044776,7.00607710675621e-05
"510","Alexandra",2013-05-24,63.2,134,0.471641791044776,7.00607710675621e-05
"511","Alexandra",2013-05-25,63,134,0.470149253731343,6.98390597667154e-05
"512","Alexandra",2013-05-26,63,134,0.470149253731343,6.98390597667154e-05
"513","Alexandra",2013-05-27,63,134,0.470149253731343,6.98390597667154e-05
"514","Alexandra",2013-05-28,65.1,134,0.485820895522388,7.21670284256059e-05
"515","Alexandra",2013-05-29,65.8,134,0.491044776119403,7.29430179785694e-05
"516","Alexandra",2013-05-30,66.4,134,0.495522388059702,7.36081518811095e-05
"517","Alexandra",2013-05-31,67.8,134,0.505970149253731,7.51601309870365e-05
"518","Alexandra",2013-06-01,71.8,134,0.535820895522388,7.95943570039708e-05
"519","Alexandra",2013-06-02,73.9,134,0.551492537313433,8.19223256628614e-05
"520","Alexandra",2013-06-03,79.7,134,0.594776119402985,8.83519533874161e-05
"521","Alexandra",2013-06-04,83.6,134,0.623880597014925,9.26753237539271e-05
"522","Alexandra",2013-06-05,84.3,134,0.62910447761194,9.34513133068906e-05
"523","Alexandra",2013-06-06,84.7,134,0.632089552238806,9.3894735908584e-05
"524","Alexandra",2013-06-07,84.7,134,0.632089552238806,9.3894735908584e-05
"525","Alexandra",2013-06-08,83.8,134,0.625373134328358,9.28970350547738e-05
"526","Alexandra",2013-06-09,87,134,0.649253731343284,9.64444158683212e-05
"527","Alexandra",2013-06-10,88.5,134,0.66044776119403,9.81072506246716e-05
"528","Alexandra",2013-06-11,88.5,134,0.66044776119403,9.81072506246716e-05
"529","Alexandra",2013-06-12,88.7,134,0.661940298507463,9.83289619255183e-05
"530","Alexandra",2013-06-13,88.2,134,0.658208955223881,9.77746836734015e-05
"531","Alexandra",2013-06-14,87.3,134,0.651492537313433,9.67769828195913e-05
"532","Alexandra",2013-06-15,88.9,134,0.663432835820896,9.8550673226365e-05
"533","Alexandra",2013-06-16,90.1,134,0.672388059701493,9.98809410314453e-05
"534","Alexandra",2013-06-17,90.1,134,0.672388059701493,9.98809410314453e-05
"535","Alexandra",2013-06-18,89.9,134,0.67089552238806,9.96592297305986e-05
"536","Alexandra",2013-06-19,89.4,134,0.667164179104478,9.91049514784818e-05
"537","Alexandra",2013-06-20,89.4,134,0.667164179104478,9.91049514784818e-05
"538","Alexandra",2013-06-21,89.7,134,0.669402985074627,9.94375184297519e-05
"539","Alexandra",2013-06-22,92,134,0.686567164179104,0.000101987198389489
"540","Alexandra",2013-06-23,90.9,134,0.678358208955224,0.000100767786234832
"541","Alexandra",2013-06-24,91.1,134,0.679850746268657,0.000100989497535679
"542","Alexandra",2013-06-25,91.1,134,0.679850746268657,0.000100989497535679
"543","Alexandra",2013-06-26,92.8,134,0.692537313432836,0.000102874043592876
"544","Alexandra",2013-06-27,93.9,134,0.700746268656716,0.000104093455747533
"545","Alexandra",2013-06-28,96.1,134,0.717164179104478,0.000106532280056847
"546","Alexandra",2013-06-29,96.1,134,0.717164179104478,0.000106532280056847
"547","Alexandra",2013-06-30,95.6,134,0.713432835820895,0.00010597800180473
"548","Alexandra",2013-07-01,95.1,134,0.709701492537313,0.000105423723552613
"549","Alexandra",2013-07-02,94.9,134,0.708208955223881,0.000105202012251766
"550","Alexandra",2013-07-03,94.2,134,0.702985074626866,0.000104426022698803
"551","Alexandra",2013-07-04,93.5,134,0.697761194029851,0.000103650033145839
"552","Alexandra",2013-07-05,93.2,134,0.695522388059702,0.000103317466194569
"553","Alexandra",2013-07-06,93,134,0.694029850746269,0.000103095754893723
"554","Alexandra",2013-07-07,92.5,134,0.690298507462687,0.000102541476641606
"555","Alexandra",2013-07-08,92,134,0.686567164179104,0.000101987198389489
"556","Alexandra",2013-07-09,91.6,134,0.683582089552239,0.000101543775787796
"557","Alexandra",2013-07-10,91.6,134,0.683582089552239,0.000101543775787796
"558","Alexandra",2013-07-11,91.3,134,0.68134328358209,0.000101211208836526
"559","Alexandra",2013-07-12,90.9,134,0.678358208955224,0.000100767786234832
"560","Alexandra",2013-07-13,90.4,134,0.674626865671642,0.000100213507982715
"561","Alexandra",2013-07-14,90.1,134,0.672388059701493,9.98809410314453e-05
"562","Alexandra",2013-07-15,90.1,134,0.672388059701493,9.98809410314453e-05
"563","Alexandra",2013-07-16,89.9,134,0.67089552238806,9.96592297305986e-05
"564","Alexandra",2013-07-17,89.2,134,0.665671641791045,9.88832401776351e-05
"565","Alexandra",2013-07-18,88.7,134,0.661940298507463,9.83289619255183e-05
"566","Alexandra",2013-07-19,88.7,134,0.661940298507463,9.83289619255183e-05
"567","Alexandra",2013-07-20,90.4,134,0.674626865671642,0.000100213507982715
"568","Alexandra",2013-07-21,91.3,134,0.68134328358209,0.000101211208836526
"569","Alexandra",2013-07-22,92.8,134,0.692537313432836,0.000102874043592876
"570","Alexandra",2013-07-23,92.8,134,0.692537313432836,0.000102874043592876
"571","Alexandra",2013-07-24,93.2,134,0.695522388059702,0.000103317466194569
"572","Alexandra",2013-07-25,93.5,134,0.697761194029851,0.000103650033145839
"573","Alexandra",2013-07-26,93,134,0.694029850746269,0.000103095754893723
"574","Alexandra",2013-07-27,92.5,134,0.690298507462687,0.000102541476641606
"575","Alexandra",2013-07-28,94.2,134,0.702985074626866,0.000104426022698803
"576","Alexandra",2013-07-29,103.2,134,0.770149253731343,0.000114403031236905
"577","Alexandra",2013-07-30,106.1,134,0.791791044776119,0.000117617845099183
"578","Alexandra",2013-07-31,107,134,0.798507462686567,0.000118615545952993
"579","Alexandra",2013-08-01,107.3,134,0.800746268656716,0.000118948112904263
"580","Alexandra",2013-08-02,107.5,134,0.802238805970149,0.00011916982420511
"581","Alexandra",2013-08-03,107.7,134,0.803731343283582,0.000119391535505956
"582","Alexandra",2013-08-04,107.7,134,0.803731343283582,0.000119391535505956
"583","Alexandra",2013-08-05,107.5,134,0.802238805970149,0.00011916982420511
"584","Alexandra",2013-08-06,106.5,134,0.794776119402985,0.000118061267700876
"585","Alexandra",2013-08-07,105.6,134,0.788059701492537,0.000117063566847066
"586","Alexandra",2013-08-08,104.9,134,0.782835820895522,0.000116287577294102
"587","Alexandra",2013-08-09,105.6,134,0.788059701492537,0.000117063566847066
"588","Alexandra",2013-08-10,105.6,134,0.788059701492537,0.000117063566847066
"589","Alexandra",2013-08-11,105.4,134,0.786567164179105,0.000116841855546219
"590","Alexandra",2013-08-12,105.4,134,0.786567164179105,0.000116841855546219
"591","Alexandra",2013-08-13,104.9,134,0.782835820895522,0.000116287577294102
